Région de l’établissement,Filière de formation très agrégée,Effectif total des candidats pour une formation,Effectif des admis néo bacheliers,Region Code
Auvergne-Rhône-Alpes,Licence,4807,307,84
Auvergne-Rhône-Alpes,Licence,5820,461,84
Auvergne-Rhône-Alpes,Licence,1314,95,84
Auvergne-Rhône-Alpes,Licence,782,55,84
Auvergne-Rhône-Alpes,Licence,68,7,84
Auvergne-Rhône-Alpes,Licence,352,24,84
Auvergne-Rhône-Alpes,Licence,151,13,84
Auvergne-Rhône-Alpes,Licence,95,9,84
Auvergne-Rhône-Alpes,Licence,553,47,84
Auvergne-Rhône-Alpes,Licence,361,43,84
Auvergne-Rhône-Alpes,Licence,590,56,84
Auvergne-Rhône-Alpes,Autre formation,399,10,84
Auvergne-Rhône-Alpes,Licence,86,10,84
Auvergne-Rhône-Alpes,Licence,2851,128,84
Provence Alpes Côte d'Azur,Licence,220,39,93
Provence Alpes Côte d'Azur,Licence,554,101,93
Provence Alpes Côte d'Azur,Licence,1120,143,93
Provence Alpes Côte d'Azur,Licence,622,96,93
Provence Alpes Côte d'Azur,Licence,795,80,93
Provence Alpes Côte d'Azur,Autre formation,54,9,93
Provence Alpes Côte d'Azur,Autre formation,47,9,93
Provence Alpes Côte d'Azur,Licence,273,38,93
Nouvelle-Aquitaine,Autre formation,422,16,75
Nouvelle-Aquitaine,Licence,811,125,75
Nouvelle-Aquitaine,Licence,623,62,75
Nouvelle-Aquitaine,Autre formation,138,9,75
Nouvelle-Aquitaine,Licence,2729,195,75
Nouvelle-Aquitaine,Licence,3452,431,75
Nouvelle-Aquitaine,Licence,5689,523,75
Nouvelle-Aquitaine,Autre formation,130,6,75
Nouvelle-Aquitaine,Licence,1500,82,75
Nouvelle-Aquitaine,Autre formation,63,5,75
Bourgogne-Franche-Comté,Licence,283,42,27
Bourgogne-Franche-Comté,PACES,3675,1004,27
Bourgogne-Franche-Comté,Licence,1137,106,27
Bourgogne-Franche-Comté,Licence,291,44,27
Bourgogne-Franche-Comté,Licence,2682,363,27
Bourgogne-Franche-Comté,Licence,1340,112,27
Bourgogne-Franche-Comté,Licence,1317,48,27
Bourgogne-Franche-Comté,Licence,346,61,27
Bretagne,Licence,730,82,53
Bretagne,Licence,626,52,53
Bretagne,Licence,816,45,53
Bretagne,Licence,286,54,53
Bretagne,Licence,1425,223,53
Bretagne,Licence,302,5,53
Bretagne,Autre formation,66,3,53
Bretagne,Licence,98,7,53
Bretagne,Licence,57,14,53
Bretagne,Licence,233,25,53
Bretagne,Licence,270,38,53
Bretagne,Licence,120,19,53
Bretagne,Licence,100,8,53
Bretagne,Licence,725,106,53
Bretagne,Licence,499,73,53
Bretagne,Licence,400,67,53
Bretagne,Autre formation,253,10,53
Bretagne,Licence,1111,292,53
Bretagne,Licence,973,103,53
Bretagne,Autre formation,175,6,53
Normandie,Licence,524,46,28
Normandie,Licence,267,29,28
Normandie,Licence,133,22,28
Normandie,Licence,458,27,28
Normandie,Licence,1314,55,28
Normandie,Licence,239,13,28
Normandie,Licence,65,2,28
Normandie,Licence,391,19,28
Ile-de-France,Licence,1643,23,11
Ile-de-France,Licence,408,26,11
Ile-de-France,Licence,1160,62,11
Ile-de-France,Licence,87,6,11
Ile-de-France,Autre formation,920,17,11
Ile-de-France,Autre formation,548,10,11
Ile-de-France,Autre formation,329,33,11
Ile-de-France,Autre formation,197,9,11
Ile-de-France,Autre formation,27,1,11
Bourgogne-Franche-Comté,Licence,181,6,27
Bourgogne-Franche-Comté,Licence,168,6,27
Bourgogne-Franche-Comté,Licence,508,62,27
Bourgogne-Franche-Comté,Licence,1695,359,27
Bourgogne-Franche-Comté,Licence,736,53,27
Bourgogne-Franche-Comté,Licence,449,21,27
Bourgogne-Franche-Comté,Licence,1483,332,27
Bourgogne-Franche-Comté,Licence,160,29,27
Bourgogne-Franche-Comté,Licence,968,146,27
Bourgogne-Franche-Comté,Licence,697,85,27
Bourgogne-Franche-Comté,Autre formation,126,11,27
Bourgogne-Franche-Comté,Autre formation,61,6,27
Bourgogne-Franche-Comté,Autre formation,41,6,27
Bourgogne-Franche-Comté,Licence,291,41,27
Nouvelle-Aquitaine,Licence,490,102,75
Nouvelle-Aquitaine,Licence,1437,266,75
Nouvelle-Aquitaine,Autre formation,43,1,75
Nouvelle-Aquitaine,Autre formation,112,1,75
Nouvelle-Aquitaine,Licence,233,31,75
Nouvelle-Aquitaine,Licence,303,30,75
Nouvelle-Aquitaine,Licence,261,18,75
Nouvelle-Aquitaine,Licence,393,45,75
Nouvelle-Aquitaine,Licence,270,13,75
Nouvelle-Aquitaine,Licence,419,70,75
Grand Est,Licence,640,108,44
Grand Est,Licence,833,106,44
Grand Est,Licence,830,159,44
Grand Est,Licence,30,5,44
Grand Est,Licence,67,6,44
Grand Est,Licence,424,45,44
Grand Est,Licence,834,104,44
Grand Est,Licence,134,8,44
Grand Est,Licence,478,63,44
Grand Est,Licence,918,76,44
Grand Est,Licence,112,15,44
Grand Est,Licence,97,10,44
Grand Est,Licence,1432,167,44
Grand Est,Licence,487,25,44
Grand Est,Licence,112,5,44
Occitanie,Licence,2706,211,76
Occitanie,Licence,2456,95,76
Occitanie,Licence,3785,439,76
Occitanie,PACES,2793,455,76
Grand Est,Licence,586,47,44
Grand Est,Licence,118,24,44
Grand Est,Licence,190,30,44
Grand Est,Licence,798,68,44
Pays de la Loire,Licence,519,94,52
Pays de la Loire,Licence,1668,178,52
Pays de la Loire,Licence,618,91,52
Pays de la Loire,Licence,528,11,52
Pays de la Loire,Licence,2936,191,52
Pays de la Loire,Licence,1591,36,52
Pays de la Loire,Licence,959,41,52
Pays de la Loire,Licence,771,163,52
Provence Alpes Côte d'Azur,Licence,232,24,93
Provence Alpes Côte d'Azur,Licence,325,14,93
Occitanie,Licence,1408,128,76
Occitanie,Licence,410,26,76
Occitanie,Autre formation,265,2,76
Occitanie,Licence,1456,72,76
Nouvelle-Aquitaine,Licence,719,58,75
Nouvelle-Aquitaine,Licence,533,95,75
Nouvelle-Aquitaine,Licence,332,48,75
Nouvelle-Aquitaine,Licence,1347,255,75
Nouvelle-Aquitaine,Licence,58,6,75
Nouvelle-Aquitaine,Autre formation,111,5,75
Nouvelle-Aquitaine,Autre formation,344,32,75
Nouvelle-Aquitaine,Licence,1220,49,75
Occitanie,Licence,1363,132,76
Occitanie,Licence,373,63,76
Occitanie,Licence,451,50,76
Occitanie,Licence,206,35,76
Occitanie,Licence,331,22,76
Nouvelle-Aquitaine,Licence,983,224,75
Nouvelle-Aquitaine,Licence,565,53,75
Nouvelle-Aquitaine,Licence,188,23,75
Nouvelle-Aquitaine,Licence,91,6,75
Nouvelle-Aquitaine,Licence,181,27,75
Nouvelle-Aquitaine,Licence,336,51,75
Nouvelle-Aquitaine,Licence,304,44,75
Nouvelle-Aquitaine,Licence,460,50,75
Nouvelle-Aquitaine,Licence,79,8,75
Nouvelle-Aquitaine,Licence,176,22,75
Nouvelle-Aquitaine,Autre formation,64,12,75
Nouvelle-Aquitaine,Licence,505,120,75
Grand Est,Licence,822,119,44
Grand Est,PACES,3090,778,44
Grand Est,Licence,1878,400,44
Grand Est,Licence,235,4,44
Grand Est,Licence,214,9,44
Grand Est,Licence,852,56,44
Bretagne,Licence,104,15,53
Bretagne,Autre formation,67,4,53
Bretagne,Licence,1595,31,53
Bretagne,Licence,1019,66,53
Bretagne,Licence,48,4,53
Bretagne,Licence,412,41,53
Bretagne,Licence,118,13,53
Bretagne,Licence,1760,118,53
Normandie,Autre formation,830,45,28
Normandie,Licence,1085,205,28
Normandie,Licence,148,3,28
Normandie,Licence,1507,234,28
Normandie,Licence,614,81,28
Normandie,Licence,428,36,28
Grand Est,Licence,469,43,44
Grand Est,Licence,178,27,44
Grand Est,Licence,163,13,44
Grand Est,Licence,572,22,44
Grand Est,Licence,3554,624,44
Grand Est,Licence,823,39,44
Grand Est,Licence,2992,345,44
Grand Est,Licence,134,10,44
Grand Est,Licence,338,22,44
Grand Est,Licence,131,18,44
Grand Est,Autre formation,63,1,44
Grand Est,Licence,178,9,44
Grand Est,Licence,720,21,44
Provence Alpes Côte d'Azur,Licence,512,76,93
Provence Alpes Côte d'Azur,Licence,1793,203,93
Provence Alpes Côte d'Azur,Licence,196,28,93
Provence Alpes Côte d'Azur,Licence,573,111,93
Ile-de-France,Licence,1576,155,11
Ile-de-France,Licence,811,59,11
Ile-de-France,PACES,7541,708,11
Ile-de-France,Licence,1209,73,11
Ile-de-France,Licence,2119,354,11
Ile-de-France,Licence,394,33,11
Ile-de-France,Licence,513,31,11
Ile-de-France,Licence,573,62,11
Pays de la Loire,Licence,514,92,52
Pays de la Loire,Licence,520,110,52
Pays de la Loire,Licence,239,43,52
Pays de la Loire,Licence,1364,245,52
Pays de la Loire,Licence,249,46,52
Pays de la Loire,Licence,550,61,52
Pays de la Loire,Licence,187,15,52
Auvergne-Rhône-Alpes,Licence,739,105,84
Auvergne-Rhône-Alpes,Licence,2426,213,84
Auvergne-Rhône-Alpes,Licence,610,32,84
Auvergne-Rhône-Alpes,Licence,975,111,84
Auvergne-Rhône-Alpes,Licence,3149,311,84
Auvergne-Rhône-Alpes,Licence,1046,86,84
Auvergne-Rhône-Alpes,Licence,438,31,84
Auvergne-Rhône-Alpes,Licence,40,0,84
Auvergne-Rhône-Alpes,Licence,90,11,84
Auvergne-Rhône-Alpes,Licence,1118,162,84
Auvergne-Rhône-Alpes,Licence,79,7,84
Auvergne-Rhône-Alpes,Licence,210,8,84
Auvergne-Rhône-Alpes,Licence,337,30,84
Auvergne-Rhône-Alpes,Licence,1196,211,84
Auvergne-Rhône-Alpes,Licence,548,62,84
Auvergne-Rhône-Alpes,Licence,190,26,84
Auvergne-Rhône-Alpes,Licence,228,31,84
Auvergne-Rhône-Alpes,Licence,1943,380,84
Auvergne-Rhône-Alpes,Licence,293,27,84
Auvergne-Rhône-Alpes,Licence,196,12,84
Auvergne-Rhône-Alpes,Licence,66,5,84
Auvergne-Rhône-Alpes,Autre formation,1084,168,84
Auvergne-Rhône-Alpes,Licence,297,17,84
Auvergne-Rhône-Alpes,Licence,836,68,84
Auvergne-Rhône-Alpes,Licence,243,12,84
Auvergne-Rhône-Alpes,Licence,165,21,84
Auvergne-Rhône-Alpes,Licence,230,11,84
Auvergne-Rhône-Alpes,Licence,259,13,84
Auvergne-Rhône-Alpes,Licence,93,8,84
Auvergne-Rhône-Alpes,Licence,795,56,84
Auvergne-Rhône-Alpes,Licence,158,23,84
Auvergne-Rhône-Alpes,Licence,58,8,84
Auvergne-Rhône-Alpes,Licence,76,4,84
Auvergne-Rhône-Alpes,Licence,838,37,84
Auvergne-Rhône-Alpes,Licence,90,4,84
Auvergne-Rhône-Alpes,Licence,84,14,84
Normandie,Licence,1119,170,28
Normandie,Licence,435,40,28
Normandie,Licence,236,26,28
Normandie,Licence,11,1,28
Auvergne-Rhône-Alpes,Licence,354,44,84
Auvergne-Rhône-Alpes,Licence,948,86,84
Auvergne-Rhône-Alpes,Licence,1590,202,84
Auvergne-Rhône-Alpes,Licence,1314,125,84
Auvergne-Rhône-Alpes,Licence,131,8,84
Auvergne-Rhône-Alpes,Licence,426,62,84
Auvergne-Rhône-Alpes,Licence,157,15,84
Auvergne-Rhône-Alpes,Licence,176,16,84
Auvergne-Rhône-Alpes,Licence,170,23,84
Auvergne-Rhône-Alpes,Licence,43,3,84
Ile-de-France,Licence,1680,147,11
Ile-de-France,Licence,1251,51,11
Ile-de-France,Licence,1060,48,11
Ile-de-France,Licence,8114,557,11
Ile-de-France,Licence,3572,52,11
Ile-de-France,Licence,8631,581,11
Ile-de-France,Licence,3792,150,11
Ile-de-France,Licence,2030,62,11
Ile-de-France,Licence,2932,201,11
Ile-de-France,Licence,2342,228,11
Ile-de-France,Licence,1862,105,11
Ile-de-France,Licence,2011,96,11
Ile-de-France,Licence,1101,81,11
Ile-de-France,Licence,404,23,11
Ile-de-France,Licence,1775,10,11
Ile-de-France,Licence,13084,1000,11
Ile-de-France,Licence,5408,21,11
Ile-de-France,Licence,119,14,11
Ile-de-France,Licence,139,12,11
Ile-de-France,Licence,118,12,11
Ile-de-France,Licence,506,21,11
Ile-de-France,Licence,261,17,11
Ile-de-France,Licence,260,14,11
Ile-de-France,Licence,2293,204,11
Ile-de-France,Licence,9194,453,11
Ile-de-France,Licence,4040,237,11
Ile-de-France,PACES,13997,1143,11
Ile-de-France,Autre formation,3632,51,11
Ile-de-France,Licence,562,55,11
Ile-de-France,Licence,1001,22,11
Ile-de-France,Licence,8819,139,11
Ile-de-France,Licence,4452,132,11
Ile-de-France,Licence,8086,78,11
Ile-de-France,Licence,1861,60,11
Ile-de-France,Licence,2372,130,11
Ile-de-France,Licence,5189,66,11
Ile-de-France,Licence,2025,9,11
Ile-de-France,Licence,1471,87,11
Ile-de-France,Licence,1217,13,11
Ile-de-France,Licence,925,15,11
Ile-de-France,Licence,4622,424,11
Ile-de-France,Licence,775,72,11
Ile-de-France,Licence,2781,53,11
Ile-de-France,Licence,4350,540,11
Ile-de-France,Licence,325,1,11
Ile-de-France,PACES,9425,891,11
Ile-de-France,Licence,1852,12,11
Ile-de-France,Licence,1500,92,11
Ile-de-France,Licence,7754,370,11
Ile-de-France,Licence,501,17,11
Ile-de-France,Licence,4004,251,11
Ile-de-France,Licence,1361,87,11
Ile-de-France,Licence,758,69,11
Ile-de-France,Licence,1404,128,11
Ile-de-France,Licence,145,5,11
Ile-de-France,Licence,120,9,11
Ile-de-France,Licence,358,51,11
Ile-de-France,Licence,2879,116,11
Ile-de-France,Licence,244,8,11
Ile-de-France,Licence,420,32,11
Ile-de-France,Licence,360,19,11
Ile-de-France,Licence,2454,39,11
Ile-de-France,Licence,271,15,11
Ile-de-France,Licence,139,9,11
Ile-de-France,Licence,1203,28,11
Ile-de-France,Licence,871,115,11
Ile-de-France,Licence,1264,136,11
Ile-de-France,Licence,186,25,11
Ile-de-France,Licence,373,26,11
Ile-de-France,Licence,1110,80,11
Ile-de-France,Licence,1526,61,11
Ile-de-France,PACES,8123,572,11
Occitanie,Licence,137,10,76
Occitanie,Licence,55,1,76
Occitanie,Licence,335,31,76
Occitanie,Licence,455,90,76
Occitanie,Licence,163,21,76
Occitanie,Licence,355,47,76
Occitanie,Licence,873,63,76
Occitanie,Licence,880,57,76
Occitanie,Licence,439,43,76
Occitanie,Licence,402,38,76
Occitanie,Licence,402,58,76
Auvergne-Rhône-Alpes,Licence,167,20,84
Auvergne-Rhône-Alpes,Licence,1527,267,84
Auvergne-Rhône-Alpes,Licence,225,11,84
Auvergne-Rhône-Alpes,Licence,69,10,84
Auvergne-Rhône-Alpes,Licence,472,59,84
Auvergne-Rhône-Alpes,Licence,854,113,84
Auvergne-Rhône-Alpes,Licence,44,14,84
Ile-de-France,Licence,171,15,11
Ile-de-France,Licence,214,24,11
Ile-de-France,Licence,553,25,11
Ile-de-France,Licence,585,37,11
Ile-de-France,Licence,261,18,11
Ile-de-France,Licence,143,16,11
Ile-de-France,Licence,709,88,11
Ile-de-France,Licence,1550,37,11
Ile-de-France,Licence,641,25,11
Occitanie,Licence,4176,458,76
Occitanie,Licence,329,26,76
Occitanie,Licence,352,19,76
Occitanie,Autre formation,219,43,76
Occitanie,Licence,125,2,76
Occitanie,Licence,2923,432,76
Occitanie,Licence,288,12,76
Occitanie,Licence,1002,75,76
Occitanie,Licence,226,25,76
Occitanie,Licence,259,53,76
Occitanie,Licence,1695,136,76
Occitanie,Licence,872,59,76
Occitanie,Licence,1397,107,76
Occitanie,Licence,2495,213,76
Occitanie,Licence,529,40,76
Occitanie,Autre formation,1045,11,76
Occitanie,Licence,894,53,76
Occitanie,Licence,844,34,76
Occitanie,Licence,1104,27,76
Bourgogne-Franche-Comté,Autre formation,8707,268,27
Grand Est,Autre formation,8529,267,44
Nouvelle-Aquitaine,Autre formation,1314,7,75
Provence Alpes Côte d'Azur,Licence,205,17,93
Provence Alpes Côte d'Azur,Licence,121,5,93
Provence Alpes Côte d'Azur,Licence,291,30,93
Provence Alpes Côte d'Azur,Licence,287,36,93
Provence Alpes Côte d'Azur,Licence,373,38,93
Provence Alpes Côte d'Azur,Licence,1168,120,93
Provence Alpes Côte d'Azur,Licence,1953,36,93
Provence Alpes Côte d'Azur,Licence,41,3,93
Provence Alpes Côte d'Azur,Autre formation,231,33,93
Provence Alpes Côte d'Azur,Licence,803,80,93
Provence Alpes Côte d'Azur,Licence,3304,474,93
Provence Alpes Côte d'Azur,Licence,2339,66,93
Provence Alpes Côte d'Azur,Licence,1880,39,93
Provence Alpes Côte d'Azur,Licence,672,36,93
Provence Alpes Côte d'Azur,Autre formation,135,6,93
Provence Alpes Côte d'Azur,Licence,532,10,93
Provence Alpes Côte d'Azur,Autre formation,101,15,93
Provence Alpes Côte d'Azur,Autre formation,54,4,93
Normandie,Licence,581,40,28
Grand Est,Licence,562,45,44
Bretagne,Autre formation,110,0,53
Auvergne-Rhône-Alpes,Autre formation,3043,7,84
Occitanie,Autre formation,2779,40,76
Pays de la Loire,Autre formation,2991,30,52
Auvergne-Rhône-Alpes,Autre formation,30,0,84
Auvergne-Rhône-Alpes,Autre formation,25,1,84
Auvergne-Rhône-Alpes,Autre formation,32,2,84
Bourgogne-Franche-Comté,Autre formation,134,0,27
Occitanie,Autre formation,447,1,76
Occitanie,Autre formation,61,1,76
Grand Est,Autre formation,31,1,44
Grand Est,Autre formation,181,2,44
Pays de la Loire,Autre formation,333,9,52
Grand Est,Autre formation,140,0,44
Grand Est,Autre formation,117,5,44
Grand Est,Autre formation,138,3,44
Occitanie,Autre formation,186,5,76
Provence Alpes Côte d'Azur,Autre formation,32,1,93
Auvergne-Rhône-Alpes,BTS,51,14,84
Bourgogne-Franche-Comté,BTS,56,19,27
Bourgogne-Franche-Comté,Autre formation,27,10,27
Ile-de-France,BTS,141,13,11
Auvergne-Rhône-Alpes,BTS,116,17,84
Nouvelle-Aquitaine,BTS,118,9,75
Bourgogne-Franche-Comté,Licence,158,5,27
Auvergne-Rhône-Alpes,BTS,891,93,84
Auvergne-Rhône-Alpes,BTS,621,70,84
Auvergne-Rhône-Alpes,BTS,590,54,84
Nouvelle-Aquitaine,BTS,257,23,75
Nouvelle-Aquitaine,BTS,417,66,75
Nouvelle-Aquitaine,Autre formation,386,27,75
Nouvelle-Aquitaine,Autre formation,52,5,75
Auvergne-Rhône-Alpes,Autre formation,7746,114,84
Auvergne-Rhône-Alpes,Autre formation,7767,37,84
Grand Est,Autre formation,1568,51,44
Nouvelle-Aquitaine,Autre formation,153,5,75
Nouvelle-Aquitaine,Autre formation,190,3,75
Ile-de-France,Autre formation,61,1,11
Auvergne-Rhône-Alpes,Autre formation,2189,148,84
Auvergne-Rhône-Alpes,Autre formation,2223,83,84
Auvergne-Rhône-Alpes,Autre formation,8081,65,84
Auvergne-Rhône-Alpes,Autre formation,183,19,84
Grand Est,BTS,33,8,44
Auvergne-Rhône-Alpes,BTS,88,12,84
Nouvelle-Aquitaine,Autre formation,466,10,75
Ile-de-France,BTS,935,71,11
Ile-de-France,BTS,2514,66,11
Ile-de-France,BTS,1630,65,11
Ile-de-France,BTS,3909,75,11
Ile-de-France,BTS,413,3,11
Ile-de-France,BTS,781,6,11
Ile-de-France,Autre formation,43,1,11
Ile-de-France,Autre formation,45,4,11
Ile-de-France,Autre formation,932,13,11
Ile-de-France,Autre formation,311,14,11
Ile-de-France,Autre formation,170,5,11
Ile-de-France,Autre formation,43,2,11
Nouvelle-Aquitaine,Autre formation,244,23,75
Auvergne-Rhône-Alpes,Autre formation,1810,87,84
Ile-de-France,Autre formation,1352,78,11
Ile-de-France,Autre formation,2036,89,11
Auvergne-Rhône-Alpes,Autre formation,177,13,84
Pays de la Loire,BTS,314,56,52
Pays de la Loire,BTS,448,25,52
Pays de la Loire,BTS,720,23,52
Pays de la Loire,BTS,274,18,52
Occitanie,BTS,521,22,76
Occitanie,BTS,73,9,76
Occitanie,BTS,112,14,76
Grand Est,Autre formation,21694,61,44
Nouvelle-Aquitaine,Autre formation,73,16,75
Grand Est,Autre formation,18,5,44
Auvergne-Rhône-Alpes,Autre formation,84,29,84
Auvergne-Rhône-Alpes,Autre formation,1336,28,84
Normandie,Autre formation,985,22,28
Nouvelle-Aquitaine,Autre formation,561,3,75
Nouvelle-Aquitaine,Autre formation,8162,68,75
Bretagne,Autre formation,1075,4,53
Auvergne-Rhône-Alpes,BTS,341,20,84
Auvergne-Rhône-Alpes,BTS,77,11,84
Bretagne,Autre formation,21747,30,53
Pays de la Loire,Autre formation,21740,37,52
Grand Est,Autre formation,19116,13,44
Ile-de-France,Autre formation,204,15,11
Auvergne-Rhône-Alpes,Autre formation,5646,54,84
Auvergne-Rhône-Alpes,BTS,509,25,84
Ile-de-France,Autre formation,14,0,11
Ile-de-France,Autre formation,18,0,11
Ile-de-France,Autre formation,19,0,11
Ile-de-France,Autre formation,11,0,11
Ile-de-France,Autre formation,213,6,11
Ile-de-France,Autre formation,1033,12,11
Ile-de-France,Autre formation,536,9,11
Ile-de-France,CPGE,311,13,11
Pays de la Loire,Autre formation,1285,26,52
Pays de la Loire,Autre formation,1300,16,52
Normandie,Autre formation,34,8,28
Nouvelle-Aquitaine,Autre formation,5661,60,75
Ile-de-France,Autre formation,5540,226,11
Pays de la Loire,Autre formation,8052,97,52
Bretagne,Licence,268,36,53
Bretagne,Licence,30,6,53
Pays de la Loire,Autre formation,55,12,52
Pays de la Loire,Autre formation,15,1,52
Pays de la Loire,Licence,74,10,52
Pays de la Loire,Licence,120,28,52
Pays de la Loire,Licence,489,97,52
Provence Alpes Côte d'Azur,BTS,546,23,93
Auvergne-Rhône-Alpes,Autre formation,21652,57,84
Normandie,DUT,330,39,28
Normandie,DUT,848,105,28
Normandie,DUT,979,48,28
Auvergne-Rhône-Alpes,DUT,781,104,84
Bourgogne-Franche-Comté,DUT,904,60,27
Bourgogne-Franche-Comté,DUT,361,49,27
Bourgogne-Franche-Comté,DUT,1012,63,27
Bourgogne-Franche-Comté,DUT,832,47,27
Bourgogne-Franche-Comté,DUT,141,14,27
Occitanie,DUT,360,9,76
Occitanie,DUT,932,53,76
Nouvelle-Aquitaine,DUT,798,117,75
Nouvelle-Aquitaine,DUT,965,71,75
Nouvelle-Aquitaine,DUT,720,46,75
Normandie,DUT,2980,143,28
Ile-de-France,DUT,2416,19,11
Ile-de-France,DUT,2023,69,11
Bourgogne-Franche-Comté,DUT,345,30,27
Bourgogne-Franche-Comté,DUT,313,27,27
Bourgogne-Franche-Comté,DUT,950,91,27
Occitanie,DUT,646,10,76
Bretagne,DUT,344,27,53
Ile-de-France,DUT,2171,90,11
Occitanie,DUT,3500,40,76
Occitanie,DUT,5258,102,76
Occitanie,DUT,871,52,76
Grand Est,DUT,1400,49,44
Provence Alpes Côte d'Azur,DUT,1062,15,93
Provence Alpes Côte d'Azur,DUT,1414,71,93
Ile-de-France,DUT,821,47,11
Ile-de-France,DUT,153,17,11
Occitanie,DUT,813,32,76
Occitanie,DUT,422,20,76
Bretagne,DUT,1336,74,53
Bretagne,DUT,1090,120,53
Auvergne-Rhône-Alpes,DUT,1238,102,84
Normandie,DUT,700,64,28
Normandie,DUT,587,53,28
Normandie,DUT,420,35,28
Grand Est,DUT,877,31,44
Ile-de-France,DUT,773,39,11
Auvergne-Rhône-Alpes,DUT,1944,160,84
Auvergne-Rhône-Alpes,Autre formation,108,6,84
Ile-de-France,DUT,836,84,11
Provence Alpes Côte d'Azur,DUT,586,9,93
Provence Alpes Côte d'Azur,DUT,1492,53,93
Occitanie,DUT,704,27,76
Occitanie,DUT,894,76,76
Ile-de-France,DUT,909,44,11
Auvergne-Rhône-Alpes,DUT,545,45,84
Ile-de-France,DUT,2769,79,11
Ile-de-France,DUT,2214,45,11
Ile-de-France,DUT,448,15,11
Ile-de-France,DUT,1731,79,11
Ile-de-France,DUT,3042,25,11
Ile-de-France,DUT,363,33,11
Nouvelle-Aquitaine,DUT,339,35,75
Nouvelle-Aquitaine,DUT,420,47,75
Ile-de-France,DUT,1436,84,11
Bourgogne-Franche-Comté,DUT,744,118,27
Normandie,DUT,691,52,28
Normandie,DUT,1215,22,28
Nouvelle-Aquitaine,DUT,689,44,75
Nouvelle-Aquitaine,DUT,1028,138,75
Nouvelle-Aquitaine,DUT,505,64,75
Nouvelle-Aquitaine,DUT,860,99,75
Auvergne-Rhône-Alpes,DUT,2370,43,84
Auvergne-Rhône-Alpes,DUT,320,49,84
Auvergne-Rhône-Alpes,DUT,431,45,84
Grand Est,DUT,1093,42,44
Grand Est,DUT,1005,44,44
Ile-de-France,DUT,1813,80,11
Auvergne-Rhône-Alpes,DUT,3903,171,84
Auvergne-Rhône-Alpes,DUT,920,22,84
Auvergne-Rhône-Alpes,Autre formation,627,26,84
Pays de la Loire,DUT,1583,22,52
Nouvelle-Aquitaine,DUT,719,46,75
Provence Alpes Côte d'Azur,DUT,615,47,93
Provence Alpes Côte d'Azur,DUT,2049,73,93
Nouvelle-Aquitaine,DUT,1448,105,75
Ile-de-France,DUT,333,17,11
Nouvelle-Aquitaine,DUT,1112,81,75
Auvergne-Rhône-Alpes,Autre formation,1085,3,84
Auvergne-Rhône-Alpes,DUT,433,39,84
Auvergne-Rhône-Alpes,DUT,2156,74,84
Auvergne-Rhône-Alpes,DUT,793,34,84
Auvergne-Rhône-Alpes,DUT,1058,45,84
Grand Est,DUT,1426,62,44
Ile-de-France,DUT,1233,63,11
Grand Est,DUT,110,11,44
Ile-de-France,DUT,346,29,11
Grand Est,DUT,451,48,44
Ile-de-France,DUT,5235,329,11
Grand Est,DUT,380,29,44
Grand Est,DUT,1593,100,44
Ile-de-France,DUT,2140,71,11
Ile-de-France,DUT,1847,38,11
Grand Est,DUT,1122,103,44
Grand Est,DUT,1501,84,44
Grand Est,DUT,106,8,44
Grand Est,DUT,693,27,44
Grand Est,DUT,640,22,44
Grand Est,DUT,319,20,44
Pays de la Loire,DUT,419,71,52
Pays de la Loire,DUT,905,92,52
Pays de la Loire,DUT,2028,91,52
Nouvelle-Aquitaine,DUT,666,39,75
Grand Est,DUT,317,30,44
Pays de la Loire,DUT,1521,118,52
Pays de la Loire,DUT,433,39,52
Pays de la Loire,Autre formation,158,13,52
Pays de la Loire,Licence,91,25,52
Pays de la Loire,Licence,261,70,52
Pays de la Loire,Licence,180,34,52
Pays de la Loire,Licence,19,4,52
Pays de la Loire,Licence,112,20,52
Pays de la Loire,BTS,293,18,52
Ile-de-France,Licence,518,92,11
Ile-de-France,Licence,10,3,11
Ile-de-France,Licence,43,3,11
Ile-de-France,Licence,58,4,11
Ile-de-France,Licence,90,10,11
Ile-de-France,Licence,3,0,11
Ile-de-France,Licence,33,0,11
Ile-de-France,Licence,8,2,11
Auvergne-Rhône-Alpes,Autre formation,17833,644,84
Normandie,Autre formation,18665,225,28
Grand Est,Autre formation,463,11,44
Auvergne-Rhône-Alpes,BTS,127,7,84
Auvergne-Rhône-Alpes,Autre formation,185,6,84
Auvergne-Rhône-Alpes,Autre formation,115,1,84
Auvergne-Rhône-Alpes,Licence,434,71,84
Auvergne-Rhône-Alpes,Licence,98,17,84
Auvergne-Rhône-Alpes,Licence,99,12,84
Bretagne,Licence,11,2,53
Bretagne,Licence,30,9,53
Occitanie,Licence,123,16,76
Occitanie,Licence,491,80,76
Ile-de-France,Licence,166,11,11
Ile-de-France,Licence,2780,174,11
Ile-de-France,Licence,122,9,11
Ile-de-France,Licence,1153,121,11
Nouvelle-Aquitaine,BTS,91,13,75
Pays de la Loire,Autre formation,58,2,52
Grand Est,Autre formation,134,7,44
Ile-de-France,BTS,368,16,11
Occitanie,BTS,271,27,76
Occitanie,Autre formation,176,27,76
Occitanie,BTS,187,15,76
Occitanie,BTS,213,17,76
